fewsid;Code;Omschrijving;CASnummer;Groep;Id;Begin geldigheid;Eind geldigheid
3951;sHCFK;som chloorfluorkoolwaterstoffen;NVT;ChemischeStof;4487;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3952;sHCFK123ab;som dichloortrifluorethaan-isomeren;NVT;ChemischeStof;4489;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
3953;sHCFK124;som chloortetrafluorethaan-isomeren;NVT;ChemischeStof;4490;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
3954;sHCH;som hexachloorcyclohexaan-isomeren;608-73-1;ChemischeStof;4651;28 augustus 2011 00:00:00;1 januari 2100 00:00:00
3955;sHCH3;som a-, b- en c-HCH;NVT;ChemischeStof;2009;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3956;sHCH4;som a-, b-, c- en d-HCH;NVT;ChemischeStof;849;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3957;sHCH5;som a-, b-, c-, d- en e-HCH;NVT;ChemischeStof;848;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3958;sHFK;som fluorkoolwaterstoffen;NVT;ChemischeStof;4493;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3959;sHpCl2;som heptachloor en cis- en trans-heptachloorepoxide;NVT;ChemischeStof;854;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
3960;sHpClepO;som heptachloorepoxide (som cis- en trans-);NVT;ChemischeStof;857;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3961;sHxClepO;som hexachloorepoxide;NVT;ChemischeStof;864;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3962;sMAK;som monocyclische aromatische koolwaterstoffen (BTEX);NVT;ChemischeStof;401;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3963;sMCPB24DB;som MCPB en 24DB;NVT;ChemischeStof;4562;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3964;sMClAn;som monochlooraniline-isomeren;NVT;ChemischeStof;2561;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
3965;sMClFol;som monochloorfenol-isomeren;NVT;ChemischeStof;1248;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
3966;sMClTol;som monochloortolueen-isomeren;NVT;ChemischeStof;4561;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
3967;sMDClAn;som mono- en dichlooranilines;NVT;ChemischeStof;4563;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3968;sMICCTNS;som microcystines;NVT;ChemischeStof;5055;21 januari 2014 00:00:00;1 januari 2100 00:00:00
3969;sNCLObCN;som niet-chlooroxideerbare cyanides;NVT;ChemischeStof;2005;1 februari 2019 00:00:00;1 januari 2100 00:00:00
3970;sNH3NH4;som ammoniak en ammonium;NVT;ChemischeStof;5127;22 mei 2014 00:00:00;1 januari 2100 00:00:00
3971;sNO2frnn;som nitrofuranen;NVT;ChemischeStof;4571;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3972;sNO3NO2;som nitraat en nitriet;NVT;ChemischeStof;1271;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3973;sOCB21;som 21 organochloorhoud. bestrijdingsm.(Bbk, 1-1-2008,landb);NVT;ChemischeStof;2718;17 augustus 2018 00:00:00;1 januari 2100 00:00:00
3974;sOCB23;som 23 organochloorhoud. bestrijdingsm.(Bbk,1-1-2008,waterb);NVT;ChemischeStof;2717;17 augustus 2018 00:00:00;1 januari 2100 00:00:00
3975;sOPBONB14;som 14 organofosfor- en organostikstofbestrijdingsmiddelen;NVT;ChemischeStof;2244;28 juni 2011 00:00:00;1 januari 2100 00:00:00
3976;sPAK10;som 10 polycyclische aromatische koolwaterstoffen (VROM);NVT;ChemischeStof;1352;17 september 2019 00:00:00;1 januari 2100 00:00:00
3977;sPAK16;som 16 polycyclische aromatische koolwaterstoffen (EPA);NVT;ChemischeStof;1353;17 september 2019 00:00:00;1 januari 2100 00:00:00
3978;sPAK4;som 4 polycyclische aromatische koolwaterstoffen (KB2002 DW);NVT;ChemischeStof;5814;17 september 2019 00:00:00;1 januari 2100 00:00:00
3979;sPAK6;som 6 polycyclische aromatische koolwaterstoffen (Borneff);NVT;ChemischeStof;1354;17 september 2019 00:00:00;1 januari 2100 00:00:00
3980;sPAK7;som 7 polycyclische aromatische koolwaterstoffen (BAGA);NVT;ChemischeStof;1716;17 september 2019 00:00:00;1 januari 2100 00:00:00
3981;sPAK8;som 8 polycyclische aromatische koolwaterstoffen (E-PRTR);NVT;ChemischeStof;4584;17 september 2019 00:00:00;1 januari 2100 00:00:00
3982;sPAKx;som polycyclische aromatische koolwaterstoffen (UVscreening);NVT;ChemischeStof;5068;17 september 2019 00:00:00;1 januari 2100 00:00:00
3983;sPBB153DE154;som PBB153 en PBDE154;NVT;ChemischeStof;4585;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3984;sPBB169DE183;som PBB169 en PBDE183;NVT;ChemischeStof;4586;17 november 2012 00:00:00;1 januari 2100 00:00:00
3985;sPBDE4;som PBDE47, 49, 99 en 100;NVT;ChemischeStof;4591;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3986;sPBDE6;som PBDE28, 47, 99, 100, 153, 154;NVT;ChemischeStof;4592;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3987;sPCB105176;som PCB105 en PCB176;NVT;ChemischeStof;5286;21 maart 2015 00:00:00;1 januari 2100 00:00:00
3988;sPCB128174;som PCB128 en PCB174;NVT;ChemischeStof;5607;19 mei 2016 00:00:00;1 januari 2100 00:00:00
3989;sPCB12Doxnat;som 12 dioxine-achtige PCB's;NVT;ChemischeStof;5540;9 januari 2016 00:00:00;1 januari 2100 00:00:00
3990;sPCB138163;som PCB138 en PCB163;NVT;ChemischeStof;4593;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3991;sPCB156172;som PCB156 en PCB172;NVT;ChemischeStof;5608;19 mei 2016 00:00:00;1 januari 2100 00:00:00
3992;sPCB6;som 6 polychloorbifenylen PCB28, 52, 101, 138, 153, 180;NVT;ChemischeStof;1713;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3993;sPCB6695;som PCB66 en PCB95;NVT;ChemischeStof;4594;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3994;sPCB7;som 7 polychloorbifenylen PCB28, 52, 101, 118, 138, 153, 180;NVT;ChemischeStof;1365;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3995;sPCDF;som polychloordibenzofuranen;NVT;ChemischeStof;4595;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3996;sPCDF118119;som PCDF118 en PCDF119;NVT;ChemischeStof;4600;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3997;sPCDF9489;som PCDF89 en PCDF94;NVT;ChemischeStof;4601;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3998;sPFK;som perfluorkoolwaterstoffen;NVT;ChemischeStof;4610;8 juni 2011 00:00:00;1 januari 2100 00:00:00
3999;sPO4;som orthofosfaat en hydrolyseerbaar fosfaat;NVT;ChemischeStof;4613;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4000;sPTOXSBAGN;som potentieel toxische blauwalgen;NVT;Object;6022;27 februari 2019 00:00:00;1 januari 2100 00:00:00
4001;sSAXTXNS;som saxitoxines;NVT;ChemischeStof;4615;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4002;sSUBMSDBEMSP;som submerse, drijfblad- en emerse planten;NVT;Object;5730;3 december 2016 00:00:00;1 januari 2100 00:00:00
4003;sSUBMSDBPTN;som submerse en drijfbladplanten;NVT;Object;5729;3 december 2016 00:00:00;1 januari 2100 00:00:00
4004;sSUBMSPTDAGN;som submerse planten en draadalgen;NVT;Object;5889;15 februari 2018 00:00:00;1 januari 2100 00:00:00
4005;sSr8990;som strontium 89 en 90-isotopen;NVT;ChemischeStof;4616;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4006;sT4ClAn;som tetrachlooraniline-isomeren;NVT;ChemischeStof;2577;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4007;sT4ClBen;som tetrachloorbenzeen-isomeren;NVT;ChemischeStof;1533;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4008;sT4ClFol;som tetrachloorfenol-isomeren;NVT;ChemischeStof;1537;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4009;sTC1yBen3;som 3 trimethylbenzenen (som 1,2,3- en 1,2,4- en 1,3,5-);NVT;ChemischeStof;5336;6 augustus 2015 00:00:00;1 januari 2100 00:00:00
4010;sTClAn;som trichlooraniline-isomeren;NVT;ChemischeStof;1593;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4011;sTClBen;som trichloorbenzenen (som 1,2,3- en 1,2,4- en 1,3,5-);NVT;ChemischeStof;1595;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4012;sTClC2eT4ClC;som trichlooretheen (tri) en tetrachlooretheen (per);NVT;ChemischeStof;4618;13 september 2012 00:00:00;1 januari 2100 00:00:00
4013;sTClFol;som trichloorfenol-isomeren;NVT;ChemischeStof;1600;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4014;sTClFol2;som 2 trichloorfenolen (2,3,5- en 2,4,5-trichloorfenol);NVT;ChemischeStof;5262;12 februari 2015 00:00:00;1 januari 2100 00:00:00
4015;sTHM4;som 4 trihalomethanen TClC1a, TBrC1a, DBrClC1a, DClBrC1a;NVT;ChemischeStof;4621;13 september 2012 00:00:00;1 januari 2100 00:00:00
4016;sTOXSBAGN5;som 5 toxische blauwalgen;NVT;Object;4626;22 februari 2019 00:00:00;1 januari 2100 00:00:00
4017;sVALK;som vluchtige alifatische koolwaterstoffen;NVT;ChemischeStof;5317;30 juni 2015 00:00:00;1 januari 2100 00:00:00
4018;sVARK;som vluchtige aromatische koolwaterstoffen;NVT;ChemischeStof;5319;30 juni 2015 00:00:00;1 januari 2100 00:00:00
4019;sVBCl;som vrij beschikbaar chloor;NVT;ChemischeStof;4641;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
4020;sVCK5;som 5 vluchtige chloorkoolwaterstoffen (BARIM 19-10-07);NVT;ChemischeStof;4643;22 februari 2019 00:00:00;1 januari 2100 00:00:00
4021;sVGBCl;som vrij en gebonden beschikbaar chloor;NVT;ChemischeStof;4644;26 augustus 2011 00:00:00;1 januari 2100 00:00:00
4022;sVHK14;som 14 vluchtige halogeen koolwaterstoffen;NVT;ChemischeStof;5307;6 juni 2015 00:00:00;1 januari 2100 00:00:00
4023;sVOC;som vluchtige organische verbindingen (GM-MS-screening);NVT;ChemischeStof;1666;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4024;sVOX;som vluchtige organische halogeenverbindingen;NVT;ChemischeStof;1675;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4025;sVVZ;som vluchtige vetzuren;NVT;ChemischeStof;4645;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4026;sabcHBCD;som a-, b- en c-HBCD;NVT;ChemischeStof;5726;8 juli 2020 00:00:00;1 januari 2100 00:00:00
4027;saccrne;saccharine;81-07-2;ChemischeStof;4587;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4028;saccrse;saccharose;57-50-1;ChemischeStof;4588;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4029;safl;safrol;94-59-7;ChemischeStof;2446;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4030;salbtml;salbutamol;18559-94-9;ChemischeStof;4589;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4031;salczr;salicylzuur;69-72-7;ChemischeStof;4590;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4032;samfibasbt;som amfibool asbest;NVT;ChemischeStof;2690;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4033;sandgnsfn;som androgene stoffen;NVT;ChemischeStof;5312;11 juli 2015 00:00:00;1 januari 2100 00:00:00
4034;sanionn;som anionen;NVT;ChemischeStof;5287;24 maart 2015 00:00:00;1 januari 2100 00:00:00
4035;santadgnsfn;som anti-androgene stoffen;NVT;ChemischeStof;5313;11 juli 2015 00:00:00;1 januari 2100 00:00:00
4036;sarmtsolmd16;som 16 aromatische oplosmiddelen (Bbk, 1-1-2008);NVT;ChemischeStof;2719;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4037;sbcdcypmtn;som bcd cypermethrin;NVT;ChemischeStof;2069;6 juli 2013 00:00:00;1 januari 2100 00:00:00
4038;sbtmtsprmtsn;som betamethason en paramethason;NVT;ChemischeStof;6181;13 mei 2020 00:00:00;1 januari 2100 00:00:00
4039;scresl;som cresol-isomeren;NVT;ChemischeStof;531;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4040;scresl2;som m-cresol en p-cresol;NVT;ChemischeStof;193;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4041;scresl201;som o-cresol en p-cresol;NVT;ChemischeStof;2247;6 juli 2013 00:00:00;1 januari 2100 00:00:00
4042;sct13DClC3e;som cis- en trans-1,3-dichloorpropeen;NVT;ChemischeStof;4333;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4043;sdetgtaiatf;som detergenten anionactief;NVT;ChemischeStof;5073;12 april 2014 00:00:00;1 januari 2100 00:00:00
4044;sdetgtkiatf;som detergenten kationactief;NVT;ChemischeStof;5074;12 april 2014 00:00:00;1 januari 2100 00:00:00
4045;sdetgtniatf;som detergenten nonionactief;NVT;ChemischeStof;5075;12 april 2014 00:00:00;1 januari 2100 00:00:00
4046;sdmtn;som o-demeton en s-demeton;NVT;ChemischeStof;2065;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4047;sdrin2;som aldrin en dieldrin;NVT;ChemischeStof;2081;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4048;sdrin3;som aldrin, dieldrin en endrin;NVT;ChemischeStof;689;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4049;sdrin4;som aldrin, dieldrin, endrin en isodrin;NVT;ChemischeStof;2254;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4050;sdrin5;som aldrin, dieldrin, endrin, isodrin en telodrin;NVT;ChemischeStof;690;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4051;seC4yazne;sebutylazine;7286-69-3;ChemischeStof;1473;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4052;secC4yAe;sec-butylamine;13952-84-6;ChemischeStof;5590;30 juni 2016 00:00:00;1 januari 2100 00:00:00
4053;secC4yBen;secundair-butylbenzeen;135-98-8;ChemischeStof;1474;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4054;secC4yactt;sec-butylacetaat;105-46-4;ChemischeStof;5745;19 januari 2017 00:00:00;1 januari 2100 00:00:00
4055;secbbtl;secobarbital;76-73-3;ChemischeStof;6229;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4056;secbmtn;secbumeton;26259-45-0;ChemischeStof;4634;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4057;sedxne;sedaxane;874967-67-6;ChemischeStof;5885;24 januari 2018 00:00:00;1 januari 2100 00:00:00
4058;sendsfn2;som alfa-endosulfan en endosulfansulfaat;NVT;ChemischeStof;270;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4059;sendsfn3;som alfa- en beta-endosulfan en endosulfansulfaat;NVT;ChemischeStof;4453;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4060;sertlne;sertraline;79617-96-2;ChemischeStof;4640;17 november 2012 00:00:00;1 januari 2100 00:00:00
4061;sestgnsfn;som estrogene stoffen;NVT;ChemischeStof;5311;11 juli 2015 00:00:00;1 januari 2100 00:00:00
4062;sftalt;som ftalaten;NVT;ChemischeStof;4483;9 juni 2011 00:00:00;1 januari 2100 00:00:00
4063;sftalt7;som 7 ftalaten (Bbk, 1-1-2008);NVT;ChemischeStof;808;11 juni 2011 00:00:00;1 januari 2100 00:00:00
4064;sfvlrefvlrt;som fenvaleraat en esfenvaleraat;NVT;ChemischeStof;6206;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4065;sgewbsmmdln;som gewasbeschermingsmiddelen (BKMW);NVT;ChemischeStof;4486;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4066;sgewgasbt;som gewogen asbest;NVT;ChemischeStof;2578;11 juni 2011 00:00:00;1 januari 2100 00:00:00
4067;sglucctcidsf;som glucocorticoïde stoffen;NVT;ChemischeStof;5315;11 juli 2015 00:00:00;1 januari 2100 00:00:00
4068;sglycln10;som 10 glycolen;NVT;ChemischeStof;5086;30 oktober 2013 00:00:00;1 januari 2100 00:00:00
4069;shas10xnhasb;som hechtgebonden- en 10x niet hechtgebonden-asbest;NVT;ChemischeStof;6042;6 september 2019 00:00:00;1 januari 2100 00:00:00
4070;silfofn;silafluofen;105024-66-6;ChemischeStof;4653;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4071;siltofm;silthiofam;175217-20-6;ChemischeStof;4654;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4072;simtn;simetryn;1014-70-6;ChemischeStof;1481;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4073;simvstne;simvastatine;79902-63-9;ChemischeStof;4655;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4074;simzne;simazine;122-34-9;ChemischeStof;1480;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4075;sindxcb;som indoxacarb (S- en R-isomeer);144171-61-9;ChemischeStof;5833;13 december 2017 00:00:00;1 januari 2100 00:00:00
4076;sitgtne;sitagliptine;486460-32-6;ChemischeStof;6059;12 november 2019 00:00:00;1 januari 2100 00:00:00
4077;skationn;som kationen;NVT;ChemischeStof;5288;24 maart 2015 00:00:00;1 januari 2100 00:00:00
4078;slantndn;som lanthaniden;NVT;ChemischeStof;4498;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4079;slevofxcne;som levofloxacine en ofloxacine;NVT;ChemischeStof;5967;18 augustus 2018 00:00:00;1 januari 2100 00:00:00
4080;slinvertPFOA;som lineair en vertakte perfluoroctaanzuur;NVT;ChemischeStof;6039;31 juli 2019 00:00:00;1 januari 2100 00:00:00
4081;slinvertPFOS;som lineair en vertakte perfluoroctylsulfonaat;NVT;ChemischeStof;6040;31 juli 2019 00:00:00;1 januari 2100 00:00:00
4082;smetlglt;som metalen (grijze lijst);NVT;ChemischeStof;4565;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4083;smetln5;som 5 metalen (Zn, Cu, Pb, Ni, Cr);NVT;ChemischeStof;5292;25 maart 2015 00:00:00;1 januari 2100 00:00:00
4084;smetln6;som 6 metalen (Zn, Cu, Pb, Ni, Cr, As);NVT;ChemischeStof;5293;25 maart 2015 00:00:00;1 januari 2100 00:00:00
4085;smetlzlt;som metalen (zwarte lijst);NVT;ChemischeStof;4566;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4086;sorbnzr;sorbinezuur;110-44-1;ChemischeStof;1488;6 juli 2013 00:00:00;1 januari 2100 00:00:00
4087;sorgSn2;som 2 organotin verbindingen (tributyltin en trifenyltin);NVT;ChemischeStof;2583;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4088;sotll;sotalol;3930-20-9;ChemischeStof;4675;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4089;soxylstyr;som o-xyleen en styreen;NVT;ChemischeStof;4583;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4090;speroxsplfrt;som peroxisoom proliferators (gamma);NVT;ChemischeStof;5627;20 augustus 2016 00:00:00;1 januari 2100 00:00:00
4091;spestCrom;som pesticiden Cromstrijen-nieuw;NVT;ChemischeStof;4608;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4092;spestSluft;som pesticiden groep Slufter;NVT;ChemischeStof;4609;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4093;spinsd;spinosad;168316-95-8;ChemischeStof;4694;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4094;spinsnA;spinosynA;131929-60-7;ChemischeStof;4695;14 april 2012 00:00:00;1 januari 2100 00:00:00
4095;spinsnD;spinosynD;131929-63-0;ChemischeStof;4696;14 april 2012 00:00:00;1 januari 2100 00:00:00
4096;spirdcfn;spirodiclofen;148477-71-8;ChemischeStof;4697;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4097;spirmcII;spiramycine II;24916-51-6;ChemischeStof;6233;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4098;spirmcIII;spiramycine III;24916-52-7;ChemischeStof;6234;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4099;spirmcne;spiramycine;8025-81-8;ChemischeStof;2493;6 november 2020 00:00:00;1 januari 2100 00:00:00
4100;spirmsfmtM01;spiromesifen metaboliet M01;148476-30-6;ChemischeStof;6256;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4101;spirmsfn;spiromesifen;283594-90-1;ChemischeStof;4698;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4102;spirttmcen;spirotetramat cis-enol;203312-38-3;ChemischeStof;6230;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4103;spirttmcengc;spirotetramat enol-glucoside;1172614-86-6;ChemischeStof;6231;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4104;spirttmckthd;spirotetramat cis-keto-hydroxy;1172134-11-0;ChemischeStof;6056;12 november 2019 00:00:00;1 januari 2100 00:00:00
4105;spirttmmnhd;spirotetramat mono-hydroxy;1172134-12-1;ChemischeStof;6232;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4106;spirttmt;spirotetramat;203313-25-1;ChemischeStof;5056;21 januari 2014 00:00:00;1 januari 2100 00:00:00
4107;spirxmne;spiroxamine;118134-30-8;ChemischeStof;4699;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4108;sprogtgnsfn;som progestagene stoffen;NVT;ChemischeStof;5314;11 juli 2015 00:00:00;1 januari 2100 00:00:00
4109;sprton2;som ethylparathion en methylparathion;NVT;ChemischeStof;2177;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4110;spyrtnIenII;som pyrethrin I en II;NVT;ChemischeStof;4614;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4111;squaln;squaleen;7683-64-9;ChemischeStof;4702;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4112;sserptasbt;som serpentijn asbest;NVT;ChemischeStof;2689;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4113;streptmcne;streptomycine;57-92-1;ChemischeStof;4718;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4114;strychnne;strychnine;57-24-9;ChemischeStof;4727;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4115;sttC8yFol;som tertiair-octylfenol-isomeren;27193-28-8;ChemischeStof;5057;21 januari 2014 00:00:00;1 januari 2100 00:00:00
4116;styrn;styreen;100-42-5;ChemischeStof;1503;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4117;succAh;succinaldehyde;638-37-9;ChemischeStof;4731;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4118;succmr;succimer;304-55-2;ChemischeStof;4732;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4119;suclse;sucralose;56038-13-2;ChemischeStof;4733;17 november 2012 00:00:00;1 januari 2100 00:00:00
4120;sulcfrn;sulcofuron;24019-05-4;ChemischeStof;4734;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4121;sulcton;sulcotrion;99105-77-8;ChemischeStof;4735;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4122;sulfAezr;sulfaminezuur;5329-14-6;ChemischeStof;6425;12 juni 2020 00:00:00;1 januari 2100 00:00:00
4123;sulfClprdzne;sulfachloorpyridazine;80-32-0;ChemischeStof;4736;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4124;sulfafr;sulfoxaflor;946578-00-3;ChemischeStof;5976;2 oktober 2018 00:00:00;1 januari 2100 00:00:00
4125;sulfalt;sulfallaat;95-06-7;ChemischeStof;5604;30 juni 2016 00:00:00;1 januari 2100 00:00:00
4126;sulfdazne;sulfadiazine;68-35-9;ChemischeStof;4737;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4127;sulfdmdne;sulfadimidine;57-68-1;ChemischeStof;2494;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4128;sulfdmtoxne;sulfadimethoxine;122-11-2;ChemischeStof;4738;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4129;sulfdxne;sulfadoxine;2447-57-6;ChemischeStof;4739;17 november 2012 00:00:00;1 januari 2100 00:00:00
4130;sulfmrzn;sulfamerazin;127-79-7;ChemischeStof;4740;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4131;sulfmtoazl;sulfamethoxazol;723-46-6;ChemischeStof;2475;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4132;sulfmtzl;sulfamethizol;144-82-1;ChemischeStof;6269;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4133;sulfnD;sulfinol D;63665-16-7;ChemischeStof;4741;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4134;sulfntzn;sulfentrazon;122836-35-5;ChemischeStof;6235;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4135;sulfprdne;sulfapyridine;144-83-2;ChemischeStof;4742;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4136;sulfqoxlne;sulfaquinoxaline;59-40-5;ChemischeStof;4743;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4137;sulfrF;sulfurylfluoride;2699-79-8;ChemischeStof;4744;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4138;sulfsfrn;sulfosulfuron;141776-32-1;ChemischeStof;5058;21 januari 2014 00:00:00;1 januari 2100 00:00:00
4139;sulftp;sulfotep;3689-24-5;ChemischeStof;1515;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4140;sulpfs;sulprofos;35400-43-2;ChemischeStof;4745;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4141;sverttPFHxS;som vertakte PFHxS-isomeren;NVT;ChemischeStof;5829;30 september 2017 00:00:00;1 januari 2100 00:00:00
4142;sverttPFOA;som vertakte PFOA-isomeren;NVT;ChemischeStof;5577;12 maart 2016 00:00:00;1 januari 2100 00:00:00
4143;sverttPFOS;som vertakte PFOS-isomeren;NVT;ChemischeStof;5518;20 oktober 2015 00:00:00;1 januari 2100 00:00:00
4144;swep;swep;1918-18-9;ChemischeStof;6252;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4145;sxyldne;som 2,4'- en 2,6'-xylidine;NVT;ChemischeStof;1688;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4146;sxyln;som xyleen-isomeren;NVT;ChemischeStof;1686;27 augustus 2011 00:00:00;1 januari 2100 00:00:00
4147;szuurhbcdn;som zuurherbiciden;NVT;ChemischeStof;4647;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4148;t1011DHOx101;trans-10,11-dihydroxy-10,11-dihydrocarbazepine;58955-93-4;ChemischeStof;5111;29 mei 2014 00:00:00;1 januari 2100 00:00:00
4149;t12DBrC2e;trans-1,2-dibroometheen;590-11-4;ChemischeStof;6111;13 maart 2020 00:00:00;1 januari 2100 00:00:00
4150;t12DClC2e;trans-1,2-dichlooretheen;156-60-5;ChemischeStof;1578;8 juni 2011 00:00:00;1 januari 2100 00:00:00
4151;t12DClC3e;trans-1,2-dichloorpropeen;7069-38-7;ChemischeStof;4752;8 juni 2011 00:00:00;1 januari 2100 00:00:00
